totcper	totcinc	food	alta	age	dcoast	dmiddle	dwest
3153.1	1867.3	2380.4	 732.7	22.0	1	0	0
4060.6	3638.5	3171.6	 391.0	60.5	1	0	0
2380.7	2104.5	1263.9	 166.5	39.0	1	0	0
2894.7	1418.8	1473.5	 219.6	29.0	1	0	0
3357.3	4301.5	2571.3	 283.5	31.0	1	0	0
2478.8	1721.0	1696.0	 279.0	29.0	1	0	0
1528.0	1651.8	 860.8	  51.4	31.0	1	0	0
4137.2	3410.7	3093.7	   5.3	59.0	1	0	0
3958.8	3324.5	2481.3	  50.0	31.5	1	0	0
3763.8	1902.3	2889.1	  75.0	39.0	1	0	0
4654.8	2466.2	3737.3	 127.0	40.0	1	0	0
3614.5	2127.0	2313.3	  12.5	57.5	1	0	0
4310.0	4209.5	2569.2	 437.5	30.0	1	0	0
2951.6	2850.4	2060.0	 407.0	35.5	1	0	0
2884.4	2923.6	1639.4	 112.4	42.0	1	0	0
3479.0	4508.6	2258.2	 434.6	42.5	1	0	0
5618.9	2719.8	1895.9	 107.5	52.5	1	0	0
4827.3	3358.7	1248.6	   0.0	34.0	1	0	0
5015.3	3358.7	1740.0	  97.5	40.5	1	0	0
6209.1	4063.4	1446.5	   0.0	43.5	1	0	0
5790.8	2896.2	2242.3	  80.3	53.0	1	0	0
14549.8	9910.7	2288.1	  25.5	40.5	1	0	0
4592.8	2841.0	2161.6	   0.0	44.0	1	0	0
4392.1	2993.2	1851.7	   0.0	36.0	1	0	0
8911.2	7824.0	2007.6	 211.7	43.0	1	0	0
7620.7	4579.5	2486.9	   6.7	41.5	1	0	0
6114.4	3355.0	2382.7	 333.2	45.0	1	0	0
5889.7	7754.5	1806.5	  98.0	41.5	1	0	0
17799.5	2303.0	2629.0	 125.0	53.5	1	0	0
7402.0	5589.0	2131.5	 138.0	53.5	1	0	0
2719.6	4007.8	1940.4	 149.2	49.0	1	0	0
6258.4	4078.6	1360.8	  41.2	55.5	1	0	0
4291.1	4509.5	1821.9	  24.5	42.5	1	0	0
4963.1	2712.2	2053.9	   8.2	44.0	1	0	0
2295.1	2115.0	1256.7	   6.2	33.5	1	0	0
3436.2	2925.7	1845.4	 165.7	35.5	1	0	0
2783.4	1598.8	2105.8	  63.4	45.0	1	0	0
4773.3	3104.5	 688.1	 115.8	49.5	1	0	0
4386.1	3309.3	2561.6	  78.3	44.0	1	0	0
3908.1	2228.8	 995.1	  93.0	55.5	1	0	0
10185.8	7751.2	2206.2	 285.0	43.5	1	0	0
10602.1	7957.5	2342.6	  90.0	52.0	1	0	0
8212.2	8436.0	1843.3	  59.2	46.0	1	0	0
3455.8	4529.5	1540.8	  73.7	43.5	1	0	0
3187.0	2715.2	1475.8	   3.7	35.5	1	0	0
3792.4	3375.8	1120.0	   0.0	34.5	1	0	0
1692.1	 936.7	 919.3	   0.5	34.5	1	0	0
2646.3	2058.2	1788.9	   2.2	52.0	1	0	0
2115.0	1551.5	1344.3	   0.0	38.5	1	0	0
2921.1	2718.1	1579.4	   4.7	50.0	1	0	0
2079.0	2508.8	 941.0	   0.0	39.0	1	0	0
2673.0	2862.7	1089.4	   0.7	44.0	1	0	0
1526.8	 989.9	1158.1	   0.0	41.0	1	0	0
1839.2	2755.4	1026.2	   0.0	36.5	1	0	0
3265.3	1661.2	1121.6	   0.0	35.0	1	0	0
2289.2	1463.5	1591.0	   1.7	44.0	1	0	0
2422.5	1928.0	1031.9	   3.2	31.0	1	0	0
1822.0	1600.1	1035.0	   3.1	49.5	1	0	0
8085.8	2758.7	2897.8	  14.7	58.5	1	0	0
3131.1	3063.8	2054.5	   1.0	61.0	1	0	0
2796.4	1151.4	1379.8	   5.4	44.0	1	0	0
2117.7	 882.7	1167.6	   4.8	47.5	1	0	0
3519.4	3278.4	1579.6	   5.4	44.0	1	0	0
2648.0	2284.2	1468.0	   5.5	41.5	1	0	0
3764.9	2190.6	1321.5	   7.8	42.5	1	0	0
2390.0	2500.0	1374.7	   7.2	43.5	1	0	0
2328.9	2098.4	1733.7	   0.8	50.5	1	0	0
1662.4	1864.2	1204.8	   0.0	34.5	1	0	0
4712.4	4242.4	1960.6	   5.0	32.5	1	0	0
3560.6	2564.0	2108.9	   3.7	28.5	1	0	0
3758.6	2780.8	2260.3	  17.2	47.0	1	0	0
3762.1	 700.8	1287.1	   8.8	37.0	1	0	0
1594.5	4850.0	 919.2	   3.2	34.0	1	0	0
2925.5	5778.0	1343.3	   1.8	28.0	1	0	0
1824.9	1252.8	1173.5	   0.0	34.0	1	0	0
3403.0	2862.2	1561.0	   5.5	43.0	1	0	0
2638.6	2426.8	1329.3	   0.3	51.0	1	0	0
1585.3	1688.0	1244.6	   0.8	35.5	1	0	0
2382.2	2527.8	1352.9	   3.3	39.0	1	0	0
2796.1	6341.7	2144.1	   0.0	62.0	1	0	0
2244.1	1711.3	1520.1	   0.0	65.5	1	0	0
2227.9	2238.8	1427.9	   0.0	57.0	1	0	0
 840.7	 479.3	 609.3	   5.7	65.0	1	0	0
2187.7	2359.6	1079.5	   0.0	30.5	1	0	0
2626.0	1688.3	1374.0	   5.0	43.5	1	0	0
4314.8	4426.4	1618.6	   0.0	40.0	1	0	0
4593.4	2549.8	1219.0	   0.0	43.5	1	0	0
1733.4	 976.8	1040.2	   0.0	53.5	1	0	0
4721.2	2508.5	2597.2	   0.0	66.5	1	0	0
7880.3	5204.2	2077.9	   0.0	43.0	1	0	0
3584.7	3084.2	2265.4	   2.5	47.5	1	0	0
4243.9	3954.8	2309.4	 119.8	41.0	1	0	0
2472.5	2355.8	1170.1	   0.0	37.0	1	0	0
5657.7	2855.0	1761.5	  55.0	40.5	1	0	0
5264.6	2693.7	1845.9	   0.0	38.0	1	0	0
4807.4	2986.3	1844.1	   0.0	42.0	1	0	0
4610.0	4879.3	 769.7	   0.0	40.0	1	0	0
2784.0	2097.8	1259.2	   0.0	40.5	1	0	0
3716.0	2885.4	2211.6	 221.6	50.0	1	0	0
4720.4	3881.0	1717.1	   0.0	44.5	1	0	0
5664.6	3692.3	1781.2	   0.0	48.0	1	0	0
5607.0	1829.0	1507.5	  23.0	44.5	1	0	0
4683.4	2906.3	2392.8	   0.0	60.5	1	0	0
6312.6	3987.7	3183.6	  14.7	46.5	1	0	0
3813.6	2170.0	1847.8	   2.7	35.5	1	0	0
3143.5	1449.0	1168.3	  14.2	42.0	1	0	0
6498.7	5751.7	1936.4	  94.7	53.0	1	0	0
4800.6	3732.5	1791.3	   0.0	35.5	1	0	0
3114.2	1782.8	1101.6	  14.2	41.0	1	0	0
4159.7	3722.0	1448.1	  19.2	44.0	1	0	0
3142.1	3649.8	1318.6	   4.7	39.5	1	0	0
1895.1	1109.6	1360.7	  27.8	48.5	1	0	0
2678.6	1742.4	1430.2	  96.0	41.5	1	0	0
2269.0	1596.0	1447.5	   0.5	29.5	1	0	0
11306.4	2730.2	1931.9	 108.0	34.0	1	0	0
3175.8	3319.0	1603.1	  10.2	49.5	1	0	0
1584.1	 951.6	1207.1	   3.0	48.0	1	0	0
2626.2	2517.5	1576.2	   0.0	42.0	1	0	0
3061.3	2376.7	1788.5	  69.0	32.5	1	0	0
3168.8	2862.0	 995.8	  69.0	49.5	1	0	0
4785.0	3735.8	2030.2	 105.8	44.0	1	0	0
3212.1	2677.0	1707.9	  99.0	41.5	1	0	0
7239.2	2555.3	2206.8	   9.0	47.5	1	0	0
3896.6	5043.3	1737.6	  26.3	58.5	1	0	0
2651.0	4338.7	1363.0	  56.8	32.0	1	0	0
3926.6	4833.0	1451.6	  10.2	41.5	1	0	0
2898.1	7872.2	1136.8	  50.3	49.0	1	0	0
 897.7	1880.5	 680.7	   2.8	51.5	1	0	0
4277.1	6273.3	 784.8	  23.3	55.0	1	0	0
8931.6	1770.4	3392.0	   4.8	47.5	1	0	0
6505.5	6041.3	1319.3	   3.0	31.0	1	0	0
2839.8	4721.5	2024.8	  51.5	30.0	1	0	0
6165.6	3624.5	1757.8	  12.5	38.0	1	0	0
1969.0	4162.0	1725.8	   6.0	43.0	1	0	0
4925.6	5878.0	2997.1	  25.0	56.5	1	0	0
3112.0	5770.6	1908.2	  21.2	46.5	1	0	0
2939.7	4837.7	1877.5	 197.7	39.5	1	0	0
1543.2	1511.0	1018.5	  30.8	44.5	1	0	0
4738.7	4576.7	3291.7	  71.5	51.5	1	0	0
2494.6	4194.8	1222.2	  86.4	46.0	1	0	0
10437.6	7566.5	2051.6	 138.5	53.0	1	0	0
4432.0	3905.2	2634.5	 164.5	39.5	1	0	0
2055.2	1009.7	1127.7	   0.7	36.5	1	0	0
3397.8	2459.2	1366.8	  25.6	40.5	1	0	0
2501.2	2603.6	1234.8	  68.2	41.5	1	0	0
2144.1	1515.2	1233.1	   4.8	38.5	1	0	0
2989.3	2888.5	 678.3	  35.0	37.5	1	0	0
2188.9	4275.0	1634.9	  94.6	55.0	1	0	0
6388.3	2739.4	2237.7	 119.6	37.5	1	0	0
2764.7	3584.0	1933.9	 208.8	41.0	1	0	0
5307.2	2306.6	1158.4	  81.2	43.5	1	0	0
2387.2	2870.5	1529.0	 167.7	30.0	1	0	0
2422.8	3536.4	1844.4	 325.6	33.0	1	0	0
2932.0	1900.0	1767.0	  21.3	42.5	1	0	0
3630.5	4764.7	2094.1	  51.7	51.5	1	0	0
4479.9	5232.0	1678.9	 146.2	39.5	1	0	0
7353.5	6673.2	1539.7	 108.7	46.5	1	0	0
3220.0	4193.0	1141.5	 138.7	55.0	1	0	0
4920.1	4768.0	1443.3	  80.2	51.0	1	0	0
9920.7	6505.0	1806.4	 224.3	38.0	1	0	0
2717.7	1553.6	1088.9	 134.8	39.5	1	0	0
6349.7	3870.8	1597.4	 186.0	46.0	1	0	0
5376.6	3837.0	1655.1	   0.0	62.0	1	0	0
4381.6	4062.3	2904.3	 132.0	55.5	1	0	0
5967.1	2832.0	1520.5	  14.0	47.5	1	0	0
3003.5	3903.0	1934.0	 112.2	41.0	1	0	0
2020.9	1687.5	1192.7	  34.3	57.0	1	0	0
12050.6	11503.0	2900.6	  79.5	55.0	1	0	0
3898.9	1090.0	2981.4	  15.2	51.0	1	0	0
3272.3	3019.0	1439.3	 140.4	38.0	1	0	0
1225.4	 731.0	1062.8	  16.3	26.5	0	0	1
1451.8	1000.3	1215.5	   0.0	39.0	0	0	1
1364.2	1267.7	1297.2	  30.0	54.0	0	0	1
1800.2	1783.7	1470.2	   3.7	52.0	0	0	1
1746.4	1087.0	1565.9	  13.0	64.0	0	0	1
1877.0	1863.3	1644.3	   8.7	27.0	0	0	1
3332.6	1845.0	2482.6	  60.0	45.5	0	0	1
2073.3	2161.0	1736.7	  83.3	53.0	0	0	1
3024.7	1976.7	1587.0	 111.0	41.0	0	0	1
1900.1	3265.0	1405.8	   0.0	36.0	0	0	1
2834.3	2196.7	1890.9	  33.3	31.0	0	0	1
2464.6	1440.0	1887.9	 100.0	36.5	0	0	1
1982.6	1030.0	1159.3	  66.7	30.5	0	0	1
1901.9	2018.3	1371.9	  50.0	41.5	0	0	1
2474.8	2226.7	2008.1	 116.7	43.0	0	0	1
2595.6	2202.3	1596.8	  33.0	43.0	0	0	1
3468.3	3066.7	1651.6	  14.3	31.0	0	0	1
5073.1	2664.3	2839.1	  48.3	44.0	0	0	1
2264.6	2287.7	1815.6	  28.7	51.0	0	0	1
3311.7	2576.5	2808.7	  73.5	59.5	0	0	1
2048.1	1927.7	1861.1	  15.7	64.5	0	0	1
3154.6	4019.7	1559.6	   0.0	32.0	0	0	1
2458.3	1907.5	2010.1	 128.7	55.5	0	0	1
4033.1	3120.0	1541.8	  79.5	40.5	0	0	1
1798.1	1374.3	1260.4	   0.0	25.5	0	0	1
1465.8	1962.0	1087.1	 105.3	31.0	0	0	1
2306.5	1405.0	1304.5	 113.3	30.5	0	0	1
1683.6	1763.3	1002.0	   5.0	46.0	0	0	1
1473.5	1785.8	1134.5	  32.5	50.0	0	0	1
1844.6	1383.3	1212.6	  23.3	31.5	0	0	1
3282.1	1506.7	2878.1	  75.7	29.0	0	0	1
3347.4	2089.5	2995.7	  83.2	41.0	0	0	1
3976.3	1306.7	3522.3	 105.0	34.0	0	0	1
3752.3	1306.0	3444.6	  95.7	45.0	0	0	1
3747.0	1323.3	3494.0	  87.0	41.5	0	0	1
3403.2	1825.0	3011.5	  41.3	53.5	0	0	1
3731.6	1327.0	3311.9	  55.0	30.5	0	0	1
3444.7	1342.0	3019.4	  72.0	27.0	0	0	1
6535.0	1425.0	5909.0	 118.0	41.0	0	0	1
3101.4	2075.0	2471.4	   5.0	42.5	0	0	1
2282.0	2320.0	1802.0	 100.0	41.5	0	0	1
1864.1	1386.7	1410.7	  40.0	26.0	0	0	1
2243.8	2166.7	1670.5	   6.7	41.5	0	0	1
2132.4	1800.0	1805.8	  43.3	37.0	0	0	1
2143.1	1450.0	1473.1	  23.7	33.5	0	0	1
1847.3	1436.7	1410.6	  40.0	33.5	0	0	1
2060.4	1973.3	1577.1	  43.3	31.5	0	0	1
2631.6	3760.0	1791.6	 233.3	29.0	0	0	1
1656.1	1003.7	1356.4	   4.3	32.5	0	0	1
2253.3	 997.0	2047.3	  31.0	63.0	0	0	1
1741.7	 788.0	1644.9	   0.4	48.0	0	0	1
2026.5	 898.0	1778.8	   0.0	38.5	0	0	1
2026.6	1151.0	1944.6	   6.7	42.0	0	0	1
1953.9	1214.7	1615.2	   3.0	36.0	0	0	1
2403.7	1427.0	2016.2	  19.0	44.5	0	0	1
1912.0	 946.0	1705.8	  13.3	41.5	0	0	1
1969.2	 960.0	1890.2	  11.8	48.0	0	0	1
1942.2	2213.3	1745.2	   2.0	47.0	0	0	1
1800.8	1356.7	1660.1	   7.7	63.5	0	0	1
1704.3	1792.5	1643.1	   9.5	45.5	0	0	1
2196.1	3123.3	2004.7	  97.3	44.5	0	0	1
2379.9	3896.3	1993.9	 140.7	37.5	0	0	1
1878.6	1376.5	1594.6	  39.5	42.0	0	0	1
1988.2	2331.3	1778.9	  18.3	32.0	0	0	1
1841.9	2547.3	1777.6	  31.3	55.0	0	0	1
1896.4	2596.7	1686.1	   8.7	37.5	0	0	1
1929.9	1144.7	1337.2	  60.0	40.0	0	0	1
1651.0	1052.5	 866.0	   6.2	49.0	0	0	1
1781.1	1125.0	1321.1	 112.5	45.5	0	0	1
1603.4	1183.3	1210.0	 100.0	43.5	0	0	1
1351.8	1025.0	1086.8	  75.0	38.5	0	0	1
1202.8	 993.7	1004.5	  42.5	29.5	0	0	1
1400.1	1133.3	1203.4	  50.0	29.0	0	0	1
3032.6	1434.0	 956.9	  54.7	48.0	0	0	1
2183.6	1371.3	 952.6	  44.3	33.5	0	0	1
2150.7	 733.0	1372.1	  48.0	36.0	0	0	1
2306.2	 786.7	1441.6	 129.3	49.0	0	0	1
2023.3	 660.8	 875.1	  17.8	27.0	0	0	1
3646.5	 840.0	2327.5	   6.0	45.0	0	0	1
2025.9	 691.8	1164.9	  33.0	50.0	0	0	1
4275.1	1242.0	2075.6	  70.0	54.5	0	0	1
3110.9	1636.7	1424.6	  19.3	23.5	0	0	1
2383.2	 997.7	1195.5	  53.7	46.0	0	0	1
3355.4	3288.7	1475.1	  45.0	32.5	0	0	1
2315.4	1065.0	1064.7	  62.7	31.0	0	0	1
2760.2	 865.0	1331.2	  14.0	62.0	0	0	1
1502.3	 789.7	 975.7	  17.0	34.0	0	0	1
1681.0	 728.3	1006.0	  53.0	31.5	0	0	1
1572.8	1580.8	 733.3	   7.3	41.5	0	0	1
1944.1	1272.5	1051.1	  11.2	40.5	0	0	1
1700.6	 903.3	1256.6	  58.3	29.0	0	0	1
2532.8	1242.5	1433.0	  34.0	51.0	0	0	1
3346.5	1230.0	2163.8	   7.0	31.0	0	0	1
2432.6	1913.8	1149.6	  72.2	43.0	0	0	1
2761.3	1576.5	1406.3	  18.8	47.0	0	0	1
1958.1	 929.4	 793.3	  21.0	52.0	0	0	1
2041.5	1254.2	1002.8	  13.5	41.0	0	0	1
2643.2	1635.0	 977.5	   8.3	41.5	0	0	1
4213.5	2428.7	2068.2	 122.3	42.0	0	0	1
2956.6	2262.5	1093.6	   5.0	43.0	0	0	1
3627.1	2235.0	1755.3	  57.5	45.5	0	0	1
2476.3	1304.0	1315.3	  36.7	51.0	0	0	1
8336.7	2238.0	1368.7	  60.7	37.5	0	0	1
2947.8	2253.0	1253.5	  39.0	39.0	0	0	1
2048.5	2160.7	1225.5	  25.0	34.0	0	0	1
3099.7	1445.3	1776.1	  25.3	40.5	0	0	1
1533.1	1029.0	 952.9	  10.5	55.5	0	0	1
2158.4	1857.8	1133.4	   9.3	54.5	0	0	1
2349.3	1168.0	1312.3	   7.3	45.5	0	0	1
3541.2	3184.7	1495.9	   4.7	41.0	0	0	1
2161.0	1891.0	1308.3	  32.0	37.0	0	0	1
2368.0	1864.2	 954.3	  36.0	52.0	0	0	1
1841.4	1485.0	1551.7	  41.0	50.5	0	0	1
1956.4	1157.0	1581.1	  44.0	43.0	0	0	1
2424.8	1525.7	1760.0	  14.8	45.0	0	0	1
2051.1	1008.0	1289.6	  13.2	43.5	0	0	1
1980.3	1102.0	1577.0	  28.3	58.5	0	0	1
2166.1	1295.0	1533.8	  34.3	34.0	0	0	1
2203.3	1213.0	1617.3	  79.3	35.5	0	0	1
2594.7	4255.0	1563.9	  81.0	47.0	0	0	1
2322.9	1420.5	1552.9	  21.0	45.0	0	0	1
1677.3	 559.3	 818.8	  80.7	47.0	0	0	1
1362.9	 615.8	 996.7	  35.3	50.5	0	0	1
1932.7	 742.3	 898.4	  14.3	27.5	0	0	1
1553.1	1085.7	 852.6	  36.5	45.5	0	0	1
1119.5	 543.8	 759.3	  66.2	44.0	0	0	1
1440.6	 842.8	1120.3	   8.8	44.5	0	0	1
2109.0	1658.7	1448.3	 132.8	42.0	0	0	1
1260.6	 513.0	 713.6	   8.5	46.0	0	0	1
2273.0	1411.3	1538.3	  54.0	30.0	0	0	1
2814.0	1599.0	1788.7	  69.0	39.5	0	0	1
3105.9	1886.7	1839.6	  31.7	42.0	0	0	1
2500.9	1245.5	1404.9	  17.0	34.5	0	0	1
2399.1	1525.7	1629.5	  42.7	35.0	0	0	1
2390.9	1193.0	1492.9	  34.7	52.5	0	0	1
3078.0	1908.8	1776.0	  89.0	45.5	0	0	1
2215.9	2387.5	1787.4	  21.0	72.5	0	0	1
2058.9	2413.3	1018.1	  52.3	40.0	0	0	1
1452.0	1052.5	1209.5	  55.5	59.5	0	0	1
1939.0	1421.7	1060.0	  16.3	28.0	0	0	1
2078.7	2578.0	 944.2	   5.0	35.5	0	0	1
4292.4	 975.7	1266.1	  49.3	36.0	0	0	1
2107.9	 974.7	1567.9	  10.0	29.0	0	0	1
2535.5	2052.5	1219.3	  50.5	41.0	0	0	1
1542.9	 651.0	1185.3	  20.7	45.5	0	0	1
1879.4	1376.0	1374.1	  64.3	30.5	0	0	1
1440.4	 904.5	1032.4	  14.0	42.5	0	0	1
2345.2	1052.3	1428.2	  36.7	42.0	0	0	1
2058.3	1186.7	1473.6	  28.3	30.5	0	0	1
2604.2	1501.7	1706.5	  31.7	43.5	0	0	1
1567.5	1188.3	1099.8	   4.3	33.5	0	0	1
2152.7	 555.5	1637.2	   7.5	55.5	0	0	1
1698.2	2498.0	1178.8	  17.3	30.0	0	0	1
1366.6	1202.3	1040.9	  21.3	32.5	0	0	1
2603.1	1506.7	1460.1	  66.2	46.5	0	0	1
1400.9	 855.7	1097.9	  17.0	51.0	0	0	1
1919.7	1209.7	 856.7	  17.2	50.0	0	0	1
1969.6	 833.3	1386.2	  62.7	37.0	0	0	1
1425.5	 998.4	 917.7	  15.8	51.5	0	0	1
1477.9	1661.7	1126.9	  43.3	54.0	0	0	1
1306.5	1019.0	 898.8	   5.7	40.0	0	0	1
1920.0	 983.3	1381.7	  36.7	41.0	0	0	1
2012.8	1300.0	1207.4	  22.3	33.5	0	0	1
3255.0	1507.5	2744.0	  64.5	66.0	0	0	1
2353.1	1111.0	1299.1	  28.0	34.0	0	0	1
1735.5	 302.5	1333.3	  38.2	54.0	0	0	1
1728.0	 792.0	1489.0	  23.0	66.0	0	0	1
1940.9	1017.3	1320.2	  27.7	39.5	0	0	1
1710.2	 777.5	1269.4	  19.8	36.0	0	0	1
1727.5	 820.3	1416.2	  36.0	27.5	0	0	1
1575.0	 702.7	1141.3	  42.0	40.0	0	0	1
2889.4	1358.0	1519.2	  30.5	46.0	0	0	1
1506.7	1104.3	 998.1	  45.3	45.0	0	0	1
1719.8	 977.0	1297.2	   7.3	46.5	0	0	1
1483.2	 590.2	 980.5	   1.8	57.5	0	0	1
1704.5	 714.3	1302.2	  35.7	34.0	0	0	1
1599.8	 731.0	1137.4	  26.0	30.5	0	0	1
2364.7	1115.0	1469.2	  26.0	64.0	0	0	1
1504.7	2690.0	1430.0	  26.7	46.5	0	0	1
2737.0	1268.7	1140.0	  44.5	41.5	0	0	1
2144.3	 937.5	1280.0	  69.3	43.0	0	0	1
2460.9	 714.7	1142.6	  36.3	41.5	0	0	1
1875.2	 797.0	1187.2	  38.3	46.0	0	0	1
1228.2	 769.8	 837.2	  12.8	48.0	0	0	1
2664.2	1571.0	1466.2	  81.0	32.5	0	0	1
2011.1	 886.6	1381.3	 126.2	49.5	0	0	1
2265.7	1172.5	1150.0	  31.0	52.0	0	0	1
1403.1	 527.0	1180.1	   2.0	62.5	0	0	1
 719.2	 467.6	 530.6	   2.6	43.0	0	0	1
1810.5	2226.0	1453.8	  56.7	36.0	0	0	1
1797.5	1435.7	1271.2	  50.3	34.5	0	0	1
2337.7	1053.0	1352.7	  41.7	39.5	0	0	1
2229.4	1446.3	1483.7	  64.0	36.5	0	0	1
3008.7	1753.3	1807.7	  75.2	44.0	0	0	1
2009.0	1411.5	1138.8	  11.8	41.5	0	0	1
2294.9	 863.5	1184.9	  16.2	38.0	0	0	1
2872.1	1667.0	1429.1	  67.7	36.0	0	0	1
2213.7	 737.3	1620.1	   8.7	44.5	0	0	1
2232.7	 961.0	1580.0	  36.3	61.5	0	0	1
2643.1	1937.3	1582.4	  24.3	40.5	0	0	1
2308.3	 982.7	1478.3	  45.3	30.0	0	0	1
2032.8	1128.7	1272.6	  51.5	43.0	0	0	1
2537.4	1258.0	1473.4	  51.5	43.0	0	0	1
2788.2	1042.7	1694.5	  47.7	39.5	0	0	1
2069.6	 706.2	1282.3	  45.0	40.5	0	0	1
2818.7	1484.3	1603.4	  32.5	51.0	0	0	1
1848.9	 850.8	1287.7	   8.3	43.5	0	0	1
1775.8	1666.0	1337.8	  30.5	44.5	0	0	1
2203.5	 942.7	1492.0	  22.7	32.0	0	0	1
1821.3	1389.7	1350.5	  20.8	46.0	0	0	1
1718.1	 354.0	1230.7	  27.7	36.0	0	0	1
1549.6	 341.7	1221.6	  11.7	40.0	0	0	1
1265.8	 144.4	 960.8	   0.0	53.5	0	0	1
1718.9	 331.0	1239.3	  13.3	33.5	0	0	1
2315.7	 351.0	 969.9	  20.0	47.0	0	0	1
2605.7	 306.3	1118.0	  25.0	46.0	0	0	1
1633.3	 370.7	1197.3	  17.0	41.0	0	0	1
2883.3	2321.0	2047.0	   6.0	48.5	0	0	1
1881.1	 941.0	1510.6	  29.7	48.0	0	0	1
1856.1	1132.0	1126.6	  51.5	44.0	0	0	1
1793.2	 671.0	1408.2	  29.0	29.5	0	0	1
2900.7	1825.0	1392.1	  12.7	44.0	0	0	1
2519.0	1101.0	1352.5	   4.8	56.0	0	0	1
2522.2	1520.7	1945.9	  32.0	57.0	0	0	1
1568.1	1045.6	1160.3	  18.4	47.0	0	0	1
2527.4	1590.0	1776.8	  15.3	31.0	0	0	1
2633.5	1500.0	1992.2	  22.0	59.5	0	0	1
3315.7	1806.0	1444.7	  14.5	61.0	0	0	1
1887.6	 967.0	1164.9	  11.8	33.5	0	0	1
1484.2	 266.3	 954.2	   6.0	38.5	0	0	1
1317.7	 219.0	1045.2	  76.0	55.5	0	0	1
1798.8	 213.3	1088.4	  75.0	55.5	0	0	1
1563.3	 292.0	 968.6	   3.3	26.5	0	0	1
1726.5	 213.3	 948.2	  10.0	24.5	0	0	1
4073.0	 303.0	1167.3	 107.7	36.5	0	0	1
1727.7	 524.0	1304.2	  75.5	60.0	0	0	1
2354.7	 783.3	1145.4	  58.0	46.0	0	0	1
3163.9	1521.3	1654.2	 104.7	51.0	0	0	1
1280.0	 991.2	 751.0	   0.4	51.0	0	0	1
2972.0	2297.0	1386.0	  61.7	49.0	0	0	1
1878.1	1269.4	 788.3	  39.4	45.0	0	0	1
1694.4	1153.3	 988.4	  89.7	26.0	0	0	1
2506.0	1364.2	1166.5	  19.0	29.0	0	0	1
1645.1	 972.7	1055.5	   1.0	45.0	0	0	1
 896.2	1108.7	 506.9	   9.5	44.0	0	0	1
1842.0	1316.6	1010.8	  11.8	52.0	0	0	1
1876.5	1270.0	1098.5	  15.0	51.5	0	0	1
 530.0	 985.8	 378.4	  15.2	49.0	0	0	1
1763.4	1464.5	1328.2	  40.0	30.0	0	0	1
1421.2	1166.3	 821.7	  22.0	57.0	0	0	1
2098.4	1060.0	1198.9	   6.8	39.0	0	0	1
2722.7	1421.7	1164.1	  31.3	31.0	0	0	1
1065.7	1469.7	 473.4	   1.7	32.5	0	0	1
1137.3	 914.7	 867.9	  32.3	27.5	0	0	1
1305.6	 798.7	1010.3	  28.0	30.5	0	0	1
1052.8	 977.3	 971.8	  22.7	29.5	0	0	1
1479.2	1082.0	1033.7	  55.5	52.5	0	0	1
1445.7	 851.3	 792.4	  17.8	42.5	0	0	1
2107.5	1441.5	 966.2	  46.8	49.5	0	0	1
 991.6	 873.3	 829.6	   8.3	55.0	0	0	1
3581.7	1254.7	1258.7	  18.3	49.5	0	0	1
1622.7	1678.3	1145.7	   9.7	44.5	0	0	1
1460.1	1559.7	1012.4	 117.0	26.0	0	0	1
1964.4	1095.0	 824.6	  19.0	35.5	0	0	1
1949.1	1705.7	1149.1	  49.0	45.5	0	0	1
1574.0	1315.2	1078.3	  25.0	44.0	0	0	1
2421.8	1190.7	1170.4	  31.3	31.5	0	0	1
1143.8	 821.7	 903.8	   2.7	48.0	0	0	1
2464.1	1581.0	1338.4	  24.0	35.5	0	0	1
2368.8	1496.3	 970.3	  15.7	38.0	0	0	1
2044.0	1846.8	1110.2	  30.2	47.0	0	0	1
2621.4	1369.0	2004.7	  27.7	31.5	0	0	1
2619.9	1888.0	1110.6	  43.5	43.0	0	0	1
3493.6	2355.0	2214.1	  95.0	46.0	0	0	1
1693.4	1161.8	1284.4	  12.4	51.5	0	0	1
2225.9	1084.5	1663.9	  23.5	51.0	0	0	1
2156.9	 997.7	1638.6	  10.8	58.5	0	0	1
2103.7	1193.4	1523.1	   5.4	46.0	0	0	1
2572.4	2106.7	1632.4	  46.0	30.5	0	0	1
1020.7	1286.3	 903.4	  27.0	35.0	0	0	1
2375.4	1605.0	1171.4	  10.0	52.5	0	0	1
2485.9	 808.0	 906.9	  34.0	30.0	0	0	1
1402.1	1186.0	 897.9	   3.0	32.0	0	0	1
1146.8	 667.0	 940.5	  44.3	29.0	0	0	1
 989.0	 863.0	 816.5	  38.5	43.5	0	0	1
 691.7	1161.0	 575.7	  11.7	24.0	0	0	1
 991.1	1416.8	 747.1	  13.5	43.0	0	0	1
1964.6	1798.7	1444.2	   5.3	59.5	0	0	1
1484.4	1350.7	1014.4	  49.3	31.5	0	0	1
1085.9	1208.0	 655.3	   2.6	48.5	0	0	1
2034.7	1191.0	1140.0	  18.2	41.5	0	0	1
1266.3	 858.3	 832.7	  18.0	26.0	0	0	1
1505.8	1052.3	1270.1	   3.0	52.5	0	0	1
 642.6	 530.7	 511.0	   3.3	24.0	0	0	1
1327.0	 929.3	 861.0	  10.5	51.0	0	0	1
